Breed,Year,Count
Japanese Chin,1961,204
Keeshond,1961,793
Kerry Blue Terrier,1961,918
Komondor,1961,1
Kuvasz,1961,9
Lakeland Terrier,1961,87
Lhasa Apso,1961,316
Maltese,1961,771
Manchester Terrier,1961,2004
Mastiff,1961,75
Miniature Pinscher,1961,1953
Miniature Schnauzer,1961,7212
Newfoundland,1961,209
Norwegian Elkhound,1961,1256
Norwich Terrier,1961,163
Old English Sheepdog,1961,205
Otterhound,1961,28
Papillon,1961,138
Pekingese,1961,21076
Pointer,1961,390
German Shorthaired Pointer,1961,3910
German Wirehaired Pointer,1961,72
Pomeranian,1961,12840
Poodle,1961,99256
Pug,1961,5838
Puli,1961,142
Chesapeake Bay Retriever,1961,626
Flat-Coated Retriever,1961,10
Golden Retriever,1961,2867
Labrador Retriever,1961,7576
Rhodesian Ridgeback,1961,199
Rottweiler,1961,122
Saint Bernard,1961,1867
Saluki,1961,51
Samoyed,1961,1249
Schipperke,1961,880
Scottish Deerhound,1961,11
Scottish Terrier,1961,3346
Sealyham Terrier,1961,215
English Setter,1961,658
Gordon Setter,1961,244
Irish Setter,1961,2526
Shetland Sheepdog,1961,4952
Siberian Husky,1961,668
Silky Terrier,1961,239
Skye Terrier,1961,107
American Water Spaniel,1961,129
Clumber Spaniel,1961,2
Spaniel (All Cockers),1961,16213
English Springer Spaniel,1961,4117
Irish Water Spaniel,1961,76
Sussex Spaniel,1961,1
Welsh Springer Spaniel,1961,31
Standard Schnauzer,1961,311
Vizsla,1961,661
Weimaraner,1961,6248
Cardigan Welsh Corgi,1961,67
Pembroke Welsh Corgi,1961,694
Welsh Terrier,1961,921
West Highland White Terrier,1961,699
Whippet,1961,262
Wirehaired Pointing Griffon,1961,17
Yorkshire Terrier,1961,1514
American Staffordshire Terrier,1962,109
Affenpinscher,1962,35
Afghan Hound,1962,889
Airedale Terrier,1962,1930
Alaskan Malamute,1962,448
Australian Terrier,1962,236
Basenji,1962,1031
Basset Hound,1962,9978
Beagle,1962,47961
Bedlington Terrier,1962,633
Belgian Sheepdog,1962,131
Belgian Tervuren,1962,21
Bernese Mountain Dog,1962,4
Black and Tan Coonhound,1962,121
Bloodhound,1962,336
Border Terrier,1962,47
Borzoi,1962,275
Boston Terrier,1962,12372
Bouvier des Flandres,1962,93
Boxer,1962,9941
Briard,1962,22
Brittany,1962,6142
Brussels Griffon,1962,120
Bull Terrier,1962,147
Bulldog,1962,3347
Bullmastiff,1962,123
Cairn Terrier,1962,1270
Chihuahua,1962,45965
Chow Chow,1962,866
Collie,1962,16062
Dachshund,1962,44491
Dalmatian,1962,2312
Dandie Dinmont Terrier,1962,111
Doberman Pinscher,1962,3540
English Toy Spaniel (Blenheim and Prince Charles),1962,15
Fox Terrier,1962,8173
American Foxhound,1962,11
French Bulldog,1962,101
German Shepherd,1962,44541
Giant Schnauzer,1962,23
Great Dane,1962,2407
Great Pyrenees,1962,205
Greyhound,1962,43
Harrier,1962,6
Irish Terrier,1962,401
Irish Wolfhound,1962,122
Italian Greyhound,1962,414
Japanese Chin,1962,220
Keeshond,1962,895
Kerry Blue Terrier,1962,907
Komondor,1962,12
Kuvasz,1962,7
Lakeland Terrier,1962,98
Lhasa Apso,1962,320
Maltese,1962,962
Manchester Terrier,1962,1597
Mastiff,1962,63
Miniature Pinscher,1962,1896
Miniature Schnauzer,1962,8681
Newfoundland,1962,251
Norwegian Elkhound,1962,1477
Norwich Terrier,1962,159
Old English Sheepdog,1962,252
Otterhound,1962,28
Papillon,1962,166
Pekingese,1962,22070
Pointer,1962,282
German Shorthaired Pointer,1962,4235
German Wirehaired Pointer,1962,102
Pomeranian,1962,13187
Poodle,1962,123865
Pug,1962,5935
Puli,1962,175
Chesapeake Bay Retriever,1962,610
Curly-Coated Retriever,1962,2
Flat-Coated Retriever,1962,9
Golden Retriever,1962,2800
Labrador Retriever,1962,7685
Rhodesian Ridgeback,1962,225
Rottweiler,1962,131
Saint Bernard,1962,2459
Saluki,1962,36
Samoyed,1962,1438
Schipperke,1962,847
Scottish Deerhound,1962,8
Scottish Terrier,1962,3671
Sealyham Terrier,1962,181
English Setter,1962,694
Gordon Setter,1962,274
Irish Setter,1962,2703
Shetland Sheepdog,1962,5639
Siberian Husky,1962,755
Silky Terrier,1962,140
Skye Terrier,1962,140
American Water Spaniel,1962,135
Clumber Spaniel,1962,1
Spaniel (All Cockers),1962,14846
English Springer Spaniel,1962,4101
Irish Water Spaniel,1962,72
Welsh Springer Spaniel,1962,16
Standard Schnauzer,1962,308
Vizsla,1962,575
Weimaraner,1962,5659
Cardigan Welsh Corgi,1962,121
Pembroke Welsh Corgi,1962,678
Welsh Terrier,1962,929
West Highland White Terrier,1962,930
Whippet,1962,287
Wirehaired Pointing Griffon,1962,32
Yorkshire Terrier,1962,1991
American Staffordshire Terrier,1963,137
Affenpinscher,1963,35
Afghan Hound,1963,1092
Airedale Terrier,1963,2345
Alaskan Malamute,1963,628
Australian Terrier,1963,251
Basenji,1963,1273
Basset Hound,1963,11763
Beagle,1963,49769
Bedlington Terrier,1963,673
Belgian Malinois,1963,1
Belgian Sheepdog,1963,176
Belgian Tervuren,1963,46
Bernese Mountain Dog,1963,6
Black and Tan Coonhound,1963,141
Bloodhound,1963,356
Border Terrier,1963,49
Borzoi,1963,230
Boston Terrier,1963,12233
Bouvier des Flandres,1963,85
Boxer,1963,9319
Briard,1963,48
Brittany,1963,6660
Brussels Griffon,1963,118
Bull Terrier,1963,140
Bulldog,1963,3442
Bullmastiff,1963,159
Cairn Terrier,1963,1401
Chihuahua,1963,42659
Chow Chow,1963,939
Collie,1963,16918
Dachshund,1963,46993
Dalmatian,1963,2645
Dandie Dinmont Terrier,1963,132
Doberman Pinscher,1963,4159
English Toy Spaniel (Blenheim and Prince Charles),1963,28
Fox Terrier,1963,8703
American Foxhound,1963,19
French Bulldog,1963,123
German Shepherd,1963,52769
Giant Schnauzer,1963,35
Great Dane,1963,2839
Great Pyrenees,1963,242
Greyhound,1963,43
Harrier,1963,37
Irish Terrier,1963,421
Irish Wolfhound,1963,115
Italian Greyhound,1963,506
Japanese Chin,1963,258
Keeshond,1963,989
Kerry Blue Terrier,1963,989
Komondor,1963,3
Kuvasz,1963,5
Lakeland Terrier,1963,105
Lhasa Apso,1963,437
Maltese,1963,1163
Manchester Terrier,1963,1449
Mastiff,1963,63
Miniature Pinscher,1963,1763
Miniature Schnauzer,1963,10890
Newfoundland,1963,361
Norwegian Elkhound,1963,1697
Norwich Terrier,1963,193
Old English Sheepdog,1963,370
Otterhound,1963,45
Papillon,1963,158
Pekingese,1963,22538
Pointer,1963,349
German Shorthaired Pointer,1963,5241
German Wirehaired Pointer,1963,134
Pomeranian,1963,13659
Poodle,1963,147055
Pug,1963,6696
Puli,1963,200
Chesapeake Bay Retriever,1963,608
Curly-Coated Retriever,1963,2
Flat-Coated Retriever,1963,24
Golden Retriever,1963,3467
Labrador Retriever,1963,9125
Rhodesian Ridgeback,1963,174
Rottweiler,1963,137
Saint Bernard,1963,3119
Saluki,1963,60
Samoyed,1963,1795
Schipperke,1963,937
Scottish Deerhound,1963,19
Scottish Terrier,1963,3847
Sealyham Terrier,1963,218
English Setter,1963,637
Gordon Setter,1963,384
Irish Setter,1963,3412
Shetland Sheepdog,1963,6360
Siberian Husky,1963,1011
Silky Terrier,1963,132
Skye Terrier,1963,132
American Water Spaniel,1963,156
Clumber Spaniel,1963,4
Spaniel (All Cockers),1963,15138
English Springer Spaniel,1963,4730
Irish Water Spaniel,1963,37
Welsh Springer Spaniel,1963,13
Standard Schnauzer,1963,417
Vizsla,1963,589
Weimaraner,1963,5237
Cardigan Welsh Corgi,1963,98
Pembroke Welsh Corgi,1963,1056
Welsh Terrier,1963,989
West Highland White Terrier,1963,1136
Whippet,1963,399
Wirehaired Pointing Griffon,1963,28
Yorkshire Terrier,1963,2592
American Staffordshire Terrier,1964,143
Affenpinscher,1964,36
Afghan Hound,1964,1242
Airedale Terrier,1964,3138
Alaskan Malamute,1964,772
Australian Terrier,1964,312
Basenji,1964,1681
Basset Hound,1964,13716
Beagle,1964,53353
Bedlington Terrier,1964,732
Belgian Malinois,1964,4
Belgian Sheepdog,1964,211
Belgian Tervuren,1964,69
Bernese Mountain Dog,1964,11
Black and Tan Coonhound,1964,155
Bloodhound,1964,391
Border Terrier,1964,61
Borzoi,1964,330
Boston Terrier,1964,12231
Bouvier des Flandres,1964,118
Boxer,1964,8872
Briard,1964,45
Brittany,1964,7247
Brussels Griffon,1964,154
Bull Terrier,1964,219
Bulldog,1964,3597
Bullmastiff,1964,258
Cairn Terrier,1964,1899
Chihuahua,1964,40966
Chow Chow,1964,924
Collie,1964,18424
Dachshund,1964,48569
Dalmatian,1964,3108
Dandie Dinmont Terrier,1964,167
Doberman Pinscher,1964,4815
English Toy Spaniel (Blenheim and Prince Charles),1964,30
Fox Terrier,1964,9713
American Foxhound,1964,33
French Bulldog,1964,72
German Shepherd,1964,63163
Giant Schnauzer,1964,70
Great Dane,1964,3467
Great Pyrenees,1964,263
Greyhound,1964,40
Harrier,1964,34
Irish Terrier,1964,449
Irish Wolfhound,1964,138
Italian Greyhound,1964,536
Japanese Chin,1964,263
Keeshond,1964,1366
Kerry Blue Terrier,1964,1099
Komondor,1964,12
Kuvasz,1964,19
Lakeland Terrier,1964,117
Lhasa Apso,1964,598
Maltese,1964,1531
Manchester Terrier,1964,1279
Mastiff,1964,79
Miniature Pinscher,1964,1571
Miniature Schnauzer,1964,13593
Newfoundland,1964,490
Norwegian Elkhound,1964,2039
Norwich Terrier,1964,191
Old English Sheepdog,1964,473
Otterhound,1964,48
Papillon,1964,175
Pekingese,1964,23989
Pointer,1964,323
German Shorthaired Pointer,1964,5908
German Wirehaired Pointer,1964,180
Pomeranian,1964,13960
Poodle,1964,178401
Pug,1964,7284
Puli,1964,294
Chesapeake Bay Retriever,1964,721
Curly-Coated Retriever,1964,2
Flat-Coated Retriever,1964,27
Golden Retriever,1964,3993
Labrador Retriever,1964,10340
Rhodesian Ridgeback,1964,252
Rottweiler,1964,178
Saint Bernard,1964,4098
Saluki,1964,66
Samoyed,1964,2106
Schipperke,1964,1028
Scottish Deerhound,1964,34
Scottish Terrier,1964,4677
Sealyham Terrier,1964,203
English Setter,1964,839
Gordon Setter,1964,317
Irish Setter,1964,4015
Shetland Sheepdog,1964,7533
Siberian Husky,1964,1406
Silky Terrier,1964,667
Skye Terrier,1964,185
American Water Spaniel,1964,198
Clumber Spaniel,1964,7
Spaniel (All Cockers),1964,16074
English Springer Spaniel,1964,5181
Irish Water Spaniel,1964,75
Welsh Springer Spaniel,1964,35
Standard Schnauzer,1964,465
Vizsla,1964,799
Weimaraner,1964,5398
Cardigan Welsh Corgi,1964,194
Pembroke Welsh Corgi,1964,1416
Welsh Terrier,1964,1214
West Highland White Terrier,1964,1409
Whippet,1964,429
Wirehaired Pointing Griffon,1964,46
Yorkshire Terrier,1964,3413
American Staffordshire Terrier,1965,145
Affenpinscher,1965,59
Afghan Hound,1965,1820
Airedale Terrier,1965,3766
Alaskan Malamute,1965,1115
Australian Terrier,1965,457
Basenji,1965,2123
Basset Hound,1965,14686
Beagle,1965,56128
Bedlington Terrier,1965,816
Belgian Malinois,1965,18
Belgian Sheepdog,1965,199
Belgian Tervuren,1965,103
Bernese Mountain Dog,1965,17
Black and Tan Coonhound,1965,173
Bloodhound,1965,451
Border Terrier,1965,51
Borzoi,1965,429
Boston Terrier,1965,12698
Bouvier des Flandres,1965,130
Boxer,1965,8993
Briard,1965,35
Brittany,1965,7644
Brussels Griffon,1965,175
Bull Terrier,1965,269
Bulldog,1965,3988
Bullmastiff,1965,230
Cairn Terrier,1965,2369
Chihuahua,1965,41086
Chow Chow,1965,1038
Collie,1965,21032
Dachshund,1965,49316
Dalmatian,1965,3491
Dandie Dinmont Terrier,1965,207
Doberman Pinscher,1965,6151
English Toy Spaniel (Blenheim and Prince Charles),1965,21
Fox Terrier,1965,10184
American Foxhound,1965,50
French Bulldog,1965,78
German Shepherd,1965,78241
Giant Schnauzer,1965,59
Great Dane,1965,4333
Great Pyrenees,1965,337
Greyhound,1965,59
Harrier,1965,27
Irish Terrier,1965,415
Irish Wolfhound,1965,225
Italian Greyhound,1965,674
Japanese Chin,1965,288
Keeshond,1965,1458
Kerry Blue Terrier,1965,1175
Komondor,1965,15
Kuvasz,1965,11
Lakeland Terrier,1965,132
Lhasa Apso,1965,859
Maltese,1965,1868
Manchester Terrier,1965,1351
Mastiff,1965,110
Miniature Pinscher,1965,1579
Miniature Schnauzer,1965,17172
Newfoundland,1965,571
Norwegian Elkhound,1965,2451
Norwich Terrier,1965,237
Old English Sheepdog,1965,809
Otterhound,1965,50
Papillon,1965,198
Pekingese,1965,25599
Pointer,1965,373
German Shorthaired Pointer,1965,6715
German Wirehaired Pointer,1965,203
Pomeranian,1965,14692
Poodle,1965,207393
Pug,1965,8009
Puli,1965,360
Chesapeake Bay Retriever,1965,873
Curly-Coated Retriever,1965,3
Flat-Coated Retriever,1965,32
Golden Retriever,1965,4703
Labrador Retriever,1965,12370
Rhodesian Ridgeback,1965,206
Rottweiler,1965,266
Saint Bernard,1965,5808
Saluki,1965,155
Samoyed,1965,2444
Schipperke,1965,1097
Scottish Deerhound,1965,19
Scottish Terrier,1965,5457
Sealyham Terrier,1965,242
English Setter,1965,960
Gordon Setter,1965,416
Irish Setter,1965,5960
Shetland Sheepdog,1965,9194
Siberian Husky,1965,1786
Silky Terrier,1965,875
Skye Terrier,1965,290
American Water Spaniel,1965,164
Clumber Spaniel,1965,10
Spaniel (All Cockers),1965,16712
English Springer Spaniel,1965,5863
Irish Water Spaniel,1965,71
Welsh Springer Spaniel,1965,28
Standard Schnauzer,1965,495
Vizsla,1965,967
Weimaraner,1965,5412
Cardigan Welsh Corgi,1965,146
Pembroke Welsh Corgi,1965,1567
Welsh Terrier,1965,1183
West Highland White Terrier,1965,1957
Whippet,1965,532
Wirehaired Pointing Griffon,1965,71
Yorkshire Terrier,1965,4677
American Staffordshire Terrier,1966,205
Affenpinscher,1966,104
Afghan Hound,1966,1922
Airedale Terrier,1966,4357
Alaskan Malamute,1966,1445
Australian Terrier,1966,565
Basenji,1966,2333
Basset Hound,1966,16140
Beagle,1966,58953
Bedlington Terrier,1966,776
Belgian Malinois,1966,14
Belgian Sheepdog,1966,226
Belgian Tervuren,1966,117
Bernese Mountain Dog,1966,31
Black and Tan Coonhound,1966,197
Bloodhound,1966,532
Border Terrier,1966,76
Borzoi,1966,507
Boston Terrier,1966,12662
Bouvier des Flandres,1966,149
Boxer,1966,9082
Briard,1966,90
Brittany,1966,8314
Brussels Griffon,1966,158
Bull Terrier,1966,258
Bulldog,1966,4305
Bullmastiff,1966,287
Cairn Terrier,1966,2883
Chihuahua,1966,39329
Chow Chow,1966,1194
Collie,1966,22748
Dachshund,1966,53022
Dalmatian,1966,4048
Dandie Dinmont Terrier,1966,198
Doberman Pinscher,1966,7553
English Toy Spaniel (Blenheim and Prince Charles),1966,38
Fox Terrier,1966,10960
American Foxhound,1966,68
French Bulldog,1966,50
German Shepherd,1966,93046
Giant Schnauzer,1966,107
Great Dane,1966,5362
Great Pyrenees,1966,411
Greyhound,1966,60
Harrier,1966,29
Irish Terrier,1966,482
Irish Wolfhound,1966,231
Italian Greyhound,1966,621
Japanese Chin,1966,263
Keeshond,1966,1722
Kerry Blue Terrier,1966,1162
Komondor,1966,19
Kuvasz,1966,23
Lakeland Terrier,1966,170
Lhasa Apso,1966,1110
Maltese,1966,2214
Manchester Terrier,1966,1220
Mastiff,1966,124
Miniature Pinscher,1966,1442
Miniature Schnauzer,1966,21020
Newfoundland,1966,796
Norwegian Elkhound,1966,2908
Norwich Terrier,1966,217
Old English Sheepdog,1966,1267
Otterhound,1966,59
Papillon,1966,187
Pekingese,1966,26712
Pointer,1966,413
German Shorthaired Pointer,1966,7854
German Wirehaired Pointer,1966,219
Pomeranian,1966,15247
Poodle,1966,235536
Pug,1966,8548
Puli,1966,421
Chesapeake Bay Retriever,1966,972
Curly-Coated Retriever,1966,6
Flat-Coated Retriever,1966,47
Golden Retriever,1966,5644
Labrador Retriever,1966,13686
Rhodesian Ridgeback,1966,302
Rottweiler,1966,252
Saint Bernard,1966,8008
Saluki,1966,136
Samoyed,1966,2985
Schipperke,1966,1123
Scottish Deerhound,1966,33
Scottish Terrier,1966,6571
Sealyham Terrier,1966,244
English Setter,1966,1043
Gordon Setter,1966,489
Irish Setter,1966,7545
Shetland Sheepdog,1966,10185
Siberian Husky,1966,2350
Silky Terrier,1966,1213
Skye Terrier,1966,278
American Water Spaniel,1966,246
Clumber Spaniel,1966,13
Spaniel (All Cockers),1966,17964
English Springer Spaniel,1966,6129
Irish Water Spaniel,1966,47
Welsh Springer Spaniel,1966,30
Standard Schnauzer,1966,663
Vizsla,1966,1255
Weimaraner,1966,5350
Cardigan Welsh Corgi,1966,127
Pembroke Welsh Corgi,1966,1787
Welsh Terrier,1966,1498
West Highland White Terrier,1966,2560
Whippet,1966,618
Wirehaired Pointing Griffon,1966,59
Yorkshire Terrier,1966,5824
American Staffordshire Terrier,1967,198
Affenpinscher,1967,120
Afghan Hound,1967,2660
Airedale Terrier,1967,4829
Alaskan Malamute,1967,1951
Australian Terrier,1967,660
Basenji,1967,2461
Basset Hound,1967,17595
Beagle,1967,61568
Bedlington Terrier,1967,778
Belgian Malinois,1967,16
Belgian Sheepdog,1967,237
Belgian Tervuren,1967,141
Bernese Mountain Dog,1967,22
Black and Tan Coonhound,1967,240
Bloodhound,1967,597
Border Terrier,1967,57
Borzoi,1967,617
Boston Terrier,1967,12579
Bouvier des Flandres,1967,221
Boxer,1967,9570
Briard,1967,75
Brittany,1967,9464
Brussels Griffon,1967,200
Bull Terrier,1967,243
Bulldog,1967,4492
Bullmastiff,1967,341
Cairn Terrier,1967,3968
Chihuahua,1967,37324
Chow Chow,1967,1176
Collie,1967,24325
Dachshund,1967,57133
Dalmatian,1967,4761
Dandie Dinmont Terrier,1967,221
Doberman Pinscher,1967,9512
English Toy Spaniel (Blenheim and Prince Charles),1967,30
Fox Terrier,1967,10931
American Foxhound,1967,35
English Foxhound,1967,3
French Bulldog,1967,75
German Shepherd,1967,107936
Giant Schnauzer,1967,169
Great Dane,1967,6777
Great Pyrenees,1967,582
Greyhound,1967,74
Harrier,1967,19
Irish Terrier,1967,486
Irish Wolfhound,1967,400
Italian Greyhound,1967,736
Japanese Chin,1967,270
Keeshond,1967,1848
Kerry Blue Terrier,1967,1180
Komondor,1967,14
Kuvasz,1967,23
Lakeland Terrier,1967,191
Lhasa Apso,1967,1657
Maltese,1967,2560
Manchester Terrier,1967,1139
Mastiff,1967,145
Miniature Pinscher,1967,1458
Miniature Schnauzer,1967,26001
Newfoundland,1967,850
Norwegian Elkhound,1967,3545
Norwich Terrier,1967,236
Old English Sheepdog,1967,1712
Otterhound,1967,49
Papillon,1967,203
Pekingese,1967,27242
Pointer,1967,419
German Shorthaired Pointer,1967,8616
German Wirehaired Pointer,1967,262
Pomeranian,1967,15425
Poodle,1967,255862
Pug,1967,9031
Puli,1967,537
Chesapeake Bay Retriever,1967,1126
Curly-Coated Retriever,1967,14
Flat-Coated Retriever,1967,65
Golden Retriever,1967,6879
Labrador Retriever,1967,16710
Rhodesian Ridgeback,1967,347
Rottweiler,1967,338
Saint Bernard,1967,10732
Saluki,1967,186
Samoyed,1967,3671
Schipperke,1967,1325
Scottish Deerhound,1967,91
Scottish Terrier,1967,7519
Sealyham Terrier,1967,264
English Setter,1967,979
Gordon Setter,1967,472
Irish Setter,1967,10021
Shetland Sheepdog,1967,11730
Siberian Husky,1967,3099
Silky Terrier,1967,1521
Skye Terrier,1967,305
American Water Spaniel,1967,241
Clumber Spaniel,1967,9
Spaniel (All Cockers),1967,18954
English Springer Spaniel,1967,6836
Field Spaniel,1967,3
Irish Water Spaniel,1967,82
Sussex Spaniel,1967,1
Welsh Springer Spaniel,1967,40
Standard Schnauzer,1967,876
Vizsla,1967,1388
Weimaraner,1967,5767
Cardigan Welsh Corgi,1967,188
Pembroke Welsh Corgi,1967,1960
Welsh Terrier,1967,1301
West Highland White Terrier,1967,3318
Whippet,1967,655
Wirehaired Pointing Griffon,1967,127
Yorkshire Terrier,1967,7580
American Staffordshire Terrier,1968,218
Affenpinscher,1968,141
Afghan Hound,1968,3408
Airedale Terrier,1968,4972
Alaskan Malamute,1968,2457
Australian Terrier,1968,737
Basenji,1968,2901
Basset Hound,1968,17452
Beagle,1968,56940
Bedlington Terrier,1968,764
Belgian Malinois,1968,17
Belgian Sheepdog,1968,251
Belgian Tervuren,1968,195
Bernese Mountain Dog,1968,43
Black and Tan Coonhound,1968,153
Bloodhound,1968,489
Border Terrier,1968,51
Borzoi,1968,760
Boston Terrier,1968,12406
Bouvier des Flandres,1968,267
Boxer,1968,9450
Briard,1968,66
Brittany,1968,9620
Brussels Griffon,1968,196
Bull Terrier,1968,359
Bulldog,1968,4903
Bullmastiff,1968,308
Cairn Terrier,1968,4532
Chihuahua,1968,33686
Chow Chow,1968,1331
Collie,1968,24200
Dachshund,1968,57460
Dalmatian,1968,5104
Dandie Dinmont Terrier,1968,240
Doberman Pinscher,1968,11585
English Toy Spaniel (Blenheim and Prince Charles),1968,47
Fox Terrier,1968,10792
American Foxhound,1968,65
English Foxhound,1968,2
French Bulldog,1968,72
German Shepherd,1968,104127
Giant Schnauzer,1968,173
Great Dane,1968,7950
Great Pyrenees,1968,711
Greyhound,1968,76
Harrier,1968,18
Irish Terrier,1968,423
Irish Wolfhound,1968,527
Italian Greyhound,1968,656
Japanese Chin,1968,243
Keeshond,1968,2010
Kerry Blue Terrier,1968,1110
Komondor,1968,38
Kuvasz,1968,24
Lakeland Terrier,1968,230
Lhasa Apso,1968,2400
Maltese,1968,2948
Manchester Terrier,1968,1059
Mastiff,1968,182
Miniature Pinscher,1968,1254
Miniature Schnauzer,1968,30868
Newfoundland,1968,980
Norwegian Elkhound,1968,3850
Norwich Terrier,1968,266
Old English Sheepdog,1968,2522
Otterhound,1968,38
Papillon,1968,211
Pekingese,1968,26278
Pointer,1968,347
German Shorthaired Pointer,1968,9378
German Wirehaired Pointer,1968,268
Pomeranian,1968,15047
Poodle,1968,263700
Pug,1968,9181
Puli,1968,599
Chesapeake Bay Retriever,1968,1356
Curly-Coated Retriever,1968,19
Flat-Coated Retriever,1968,46
Golden Retriever,1968,7607
Labrador Retriever,1968,18492
Rhodesian Ridgeback,1968,388
Rottweiler,1968,417
Saint Bernard,1968,13490
Saluki,1968,237
Samoyed,1968,4050
Schipperke,1968,1149
Scottish Deerhound,1968,55
Scottish Terrier,1968,8308
Sealyham Terrier,1968,261
English Setter,1968,1024
Gordon Setter,1968,612
Irish Setter,1968,12667
Shetland Sheepdog,1968,12537
Siberian Husky,1968,3833
Silky Terrier,1968,1932
Skye Terrier,1968,380
American Water Spaniel,1968,236
Clumber Spaniel,1968,10
Spaniel (All Cockers),1968,18915
English Springer Spaniel,1968,7116
Irish Water Spaniel,1968,68
